anime_id,Name,English name,Other name,Score,Genres,Aired,Status,Rating,Rank,Popularity,number_of_female_reviewers,number_of_male_reviewers
36649,Banana Fish,Banana Fish,BANANA FISH,8.48,"Action, Adventure, Drama, Suspense","Jul 6, 2018 to Dec 21, 2018",Finished Airing,R - 17+ (violence & profanity),134.0,205,1595,1348
36652,Piano no Mori (TV),Forest of Piano,ピアノの森,7.31,Drama,"Apr 9, 2018 to Jul 2, 2018",Finished Airing,PG-13 - Teens 13 or older,2492.0,1686,290,231
36653,Tsurune: Kazemai Koukou Kyuudou-bu,Tsurune: Kazemai High School Kyudo Club,ツルネ ―風舞高校弓道部―,7.66,Sports,"Oct 22, 2018 to Jan 21, 2019",Finished Airing,PG-13 - Teens 13 or older,1237.0,1424,450,258
36654,Tsukumogami Kashimasu,We Rent Tsukumogami,つくもがみ貸します,6.69,Supernatural,"Jul 23, 2018 to Oct 15, 2018",Finished Airing,PG-13 - Teens 13 or older,5409.0,4801,76,44
36655,Souten no Ken: Regenesis,Fist of the Blue Sky: Regenesis,蒼天の拳 REGENESIS,5.65,Action,"Apr 10, 2018 to Jun 26, 2018",Finished Airing,R - 17+ (violence & profanity),10271.0,5817,4,54
36657,Stone Age,Stone Age: The Legendary Pet,스톤에이지: 전설의 펫을 찾아서,UNKNOWN,Fantasy,"Jul 12, 2017 to May 2, 2018",Finished Airing,G - All Ages,20061.0,17293,0,0
36661,Dahufa,The Guardian,大护法,6.45,"Action, Adventure, Fantasy","Jul 13, 2017",Finished Airing,R - 17+ (violence & profanity),6608.0,12611,2,7
36662,Naki no Ryuu: Hiryuu no Shou (1991),UNKNOWN,哭きの竜 飛竜之章,UNKNOWN,Drama,"Aug 23, 1991",Finished Airing,PG-13 - Teens 13 or older,18397.0,16248,0,0
36664,Matsumotokiyoshi x Osomatsu-san,UNKNOWN,マツモトキヨシ×おそ松さん,5.55,Comedy,"Jun 25, 2016 to Dec 18, 2017",Finished Airing,G - All Ages,10614.0,11044,2,0
36666,An Ling Yu Shi Di Qi,Stitch & Ai,安玲与史迪奇,5.77,"Adventure, Sci-Fi","Mar 27, 2017 to Apr 6, 2017",Finished Airing,G - All Ages,9806.0,12581,0,2
36667,Machibouke (2017),UNKNOWN,待ちぼうけ,UNKNOWN,UNKNOWN,"Oct 25, 2017",Finished Airing,G - All Ages,UNKNOWN,18589,1,0
36668,Senro wa Tsuzuku yo Dokomademo (2017),I've Been Working on the Railroad,線路は続くよどこまでも,UNKNOWN,UNKNOWN,"Oct 25, 2017",Finished Airing,G - All Ages,UNKNOWN,18289,0,0
36669,Yadokari,Yadokari,YADOKARI,4.81,UNKNOWN,"Oct 3, 2011",Finished Airing,G - All Ages,12190.0,16421,0,0
36670,Hatoya,Hatoya,HATOYA,5.13,Avant Garde,"Mar 28, 2012",Finished Airing,G - All Ages,11713.0,16204,0,0
36671,Hayashi-fusai,Hayashi-fusai,ハヤシフサイ,5.1,UNKNOWN,"May 3, 2013",Finished Airing,G - All Ages,11780.0,17574,0,0
36672,Wanna Be a Tuna,Wanna Be A Tuna,Wanna Be A Tuna,5.37,UNKNOWN,"Dec 27, 2013",Finished Airing,G - All Ages,UNKNOWN,16544,0,0
36673,Nakano Harada Kekkon Kyousoukyoku,UNKNOWN,中野原田結婚協奏曲,UNKNOWN,UNKNOWN,"Mar 17, 2014",Finished Airing,G - All Ages,18393.0,18186,0,0
36674,Shukka Fuufu,UNKNOWN,出荷夫婦,4.94,UNKNOWN,Oct 2014,Finished Airing,G - All Ages,12038.0,17564,0,0
36675,Hendo Garden,Hendo Garden,辺土ガーデン,5.01,UNKNOWN,"Jun 20, 2015",Finished Airing,G - All Ages,11939.0,17788,0,0
36676,Naga Hamaraja,UNKNOWN,ナガハマラジャ,UNKNOWN,UNKNOWN,2016,Finished Airing,G - All Ages,18383.0,18781,0,0
36677,Shishido Journey,UNKNOWN,シシドジャーニー,UNKNOWN,UNKNOWN,"Jun 3, 2017",Finished Airing,G - All Ages,19768.0,17668,0,1
36678,Kawawawawawada,UNKNOWN,かわわわわわだ,4.9,UNKNOWN,2016,Finished Airing,G - All Ages,12081.0,17987,1,0
36679,Kekkonshiki no Tori Movie,UNKNOWN,結婚式の鳥ムービー,UNKNOWN,UNKNOWN,2010,Finished Airing,G - All Ages,17224.0,18804,0,0
36680,Sayonara Nyuunanzai,UNKNOWN,さよなら柔軟剤,UNKNOWN,UNKNOWN,"Oct 25, 2017",Finished Airing,G - All Ages,UNKNOWN,18485,0,0
36683,Overlord Movie: Manner Movie,UNKNOWN,劇場版総集編オーバーロードマナームービー,6.87,Comedy,"Feb 25, 2017",Finished Airing,G - All Ages,4537.0,4463,10,33
36684,Shining☆Romance,UNKNOWN,Shining☆Romance,6.49,UNKNOWN,"Nov 15, 2017",Finished Airing,G - All Ages,UNKNOWN,10848,13,1
36685,Force Live,UNKNOWN,FORCE LIVE,6.53,UNKNOWN,"Nov 15, 2017",Finished Airing,G - All Ages,UNKNOWN,10070,25,5
36686,Hifuu Katsudou Kiroku: The Sealed Esoteric History,Hifuu Club Activity Record: The Sealed Esoteric History,秘封活動記録 The Sealed Esoteric History,7.25,Fantasy,"Dec 29, 2015 to ?",Currently Airing,PG-13 - Teens 13 or older,2782.0,6771,5,13
36692,Senki Zesshou Symphogear AXZ: Senki Zesshou Shinai Symphogear,UNKNOWN,戦姫絶唱シンフォギアAXZ 戦姫絶唱しないシンフォギア,6.95,"Comedy, Sci-Fi, Slice of Life","Nov 29, 2017 to Feb 28, 2018",Finished Airing,PG-13 - Teens 13 or older,4201.0,8023,2,26
36699,Kimitachi wa Dou Ikiru ka,UNKNOWN,君たちはどう生きるか,UNKNOWN,Drama,"Jul 14, 2023",Not yet aired,UNKNOWN,UNKNOWN,6517,0,4
36700,Yumearu Ugoku Ehon,UNKNOWN,ゆめある動く絵本,UNKNOWN,Fantasy,"Mar 19, 2015 to ?",Currently Airing,G - All Ages,14178.0,17883,0,0
36701,Ari to Kaeru,UNKNOWN,蟻と蛙,UNKNOWN,UNKNOWN,"Sep 16, 1935",Finished Airing,G - All Ages,14612.0,17058,0,0
36702,Shingeki no Kyojin Season 2 Movie: Kakusei no Houkou,Attack on Titan: The Roar of Awakening,劇場版 進撃の巨人 Season2〜覚醒の咆哮〜,7.83,"Action, Drama","Jan 13, 2018",Finished Airing,R - 17+ (violence & profanity),867.0,2528,41,70
36704,Free! Dive to the Future,UNKNOWN,Free!-Dive to the Future-,7.6,Sports,"Jul 12, 2018 to Sep 27, 2018",Finished Airing,PG-13 - Teens 13 or older,1390.0,1272,834,352
36705,Yuuwaku★Office Lover 2,UNKNOWN,誘惑★オフィスLOVER2,UNKNOWN,"Drama, Romance","Dec 26, 2017 to Mar 6, 2018",Finished Airing,UNKNOWN,14201.0,12207,0,0
36712,Mighty Thor: Battle Royale,UNKNOWN,マイティ・ソー バトルロイヤル,4.99,Fantasy,"Oct 29, 2017",Finished Airing,G - All Ages,11971.0,15900,3,0
36714,Hashire! Osomatsu-san,UNKNOWN,走れ！おう松さん,6.02,Comedy,Oct 2016 to Dec 2016,Finished Airing,PG-13 - Teens 13 or older,8739.0,11468,2,1
36715,Ponkotsu Quest x Digimon Story: Cyber Sleuth - Hacker's Memory,UNKNOWN,「ポンコツクエスト」×「デジモンストーリー サイバースルゥース ハッカーズメモリー」,5.12,"Comedy, Sci-Fi","Oct 31, 2017",Finished Airing,G - All Ages,11754.0,12583,2,0
36716,Boku wa Mada 7-sai Datta,UNKNOWN,僕はまだ7歳だった,6.05,UNKNOWN,"May 9, 2016",Finished Airing,G - All Ages,UNKNOWN,15956,4,2
36718,Yakan Gakkou no Ura-sensei,UNKNOWN,夜間学校の裏先生,4.8,Supernatural,"Aug 2, 2016",Finished Airing,G - All Ages,12193.0,16453,0,0
36719,Pastel Kazoku,UNKNOWN,パステル家族,5.12,Comedy,"Jun 16, 2016",Finished Airing,G - All Ages,11752.0,17480,1,0
36722,Shen Qi Huan Qi Tan,The Legend of Ancient Soul,神契幻奇谭,5.64,"Action, Adventure, Fantasy, Mystery, Supernatural","Oct 31, 2017 to May 15, 2018",Finished Airing,PG-13 - Teens 13 or older,10329.0,8883,0,0
36724,Felix x Kamiusagi Rope,UNKNOWN,「フィリックス」ｘ「紙兎ロペ」,UNKNOWN,"Comedy, Slice of Life","Sep 3, 2017 to ?",Currently Airing,G - All Ages,15866.0,15917,0,0
36725,Naisho no Hanashi,UNKNOWN,ナイショの話,6.13,UNKNOWN,"Feb 1, 2012",Finished Airing,G - All Ages,UNKNOWN,7632,12,24
36727,Shimajirou no Wow! Movie 6: Mahou no Shima no Daibouken,UNKNOWN,映画しまじろう まほうのしまの だいぼうけん,UNKNOWN,UNKNOWN,"Mar 9, 2018",Finished Airing,G - All Ages,19703.0,17617,0,0
36728,Mameneko,UNKNOWN,まめねこ,5.97,Slice of Life,"Jan 9, 2018 to Mar 27, 2018",Finished Airing,PG - Children,8976.0,11381,9,3
36729,Fate/Apocrypha Recaps,UNKNOWN,Fate/Apocrypha,6.4,"Action, Drama, Fantasy, Supernatural","Sep 24, 2017 to Nov 18, 2017",Finished Airing,R - 17+ (violence & profanity),6893.0,4867,24,54
36730,Doraemon: Benkyou Heya no Tsuribori,UNKNOWN,ドラえもん 勉強部屋のつりぼり,6.02,"Comedy, Sci-Fi","Oct 3, 1979",Finished Airing,PG - Children,8734.0,12449,0,0
36731,Drive Agent Personal: Shiawase wo Mamoru Mono,UNKNOWN,ドライブエージェント パーソナル　～しあわせを守るもの～,5.8,Drama,"Oct 16, 2017",Finished Airing,G - All Ages,9707.0,15762,1,0
36732,Qin Shi Mingyue: Tian Xing Jiu Ge,UNKNOWN,秦时明月 姐妹篇：天行九歌,6.78,"Action, Fantasy","Mar 10, 2016 to Jul 5, 2018",Finished Airing,PG-13 - Teens 13 or older,4949.0,10971,3,4
36734,(a long day of) Mr. Calpaccio,UNKNOWN,(ア・ロング・デイ・オブ)Mr.カルパッチョ,UNKNOWN,Avant Garde,2005,Finished Airing,G - All Ages,14405.0,18594,0,2
36735,Capsule Samurai,The Capsule Samurai,カプセル侍,UNKNOWN,Comedy,2004 to 2005,Finished Airing,G - All Ages,15091.0,19029,0,1
36736,Shikato,UNKNOWN,しかと,UNKNOWN,Comedy,Oct 1992 to 1993,Finished Airing,G - All Ages,19674.0,19288,0,0
36740,Dragon Egg,Dragon Egg,드래곤에그,UNKNOWN,"Action, Sci-Fi","Nov 6, 2017 to Apr 25, 2019",Finished Airing,G - All Ages,15723.0,16367,0,0
36742,Koisuru Shirokuma Tokubetsu-ban,UNKNOWN,恋するシロクマ 特別版,6.39,Comedy,"Nov 1, 2017 to Jan 31, 2018",Finished Airing,G - All Ages,6929.0,11461,9,2
36743,Genki-kun no Christmas @ Tokyo-eki,UNKNOWN,原器くんのクリスマス @ 東京駅,4.7,Slice of Life,"Dec 3, 2012",Finished Airing,G - All Ages,12317.0,15940,0,1
36744,Genki-kun no Oshougatsu @ Tokyo-eki,UNKNOWN,原器くんのお正月 @ 東京駅,4.87,Slice of Life,"Dec 27, 2012",Finished Airing,G - All Ages,12114.0,16203,0,1
36745,1/100 Rice Planting,1/100 RICE Planting,1/100 RICE Planting,4.8,Slice of Life,"Jun 26, 2016",Finished Airing,G - All Ages,12194.0,12713,10,13
36746,1/100 Shibuya Crossing,1/100 SHIBUYA Crossing,1/100 SHIBUYA Crossing,5.04,Slice of Life,"Jun 28, 2015",Finished Airing,G - All Ages,11888.0,12797,9,16
36747,1/100 Train Station,1/100 Train Station,1/100 TRAIN Station,5.03,Slice of Life,"Jul 24, 2017",Finished Airing,G - All Ages,11910.0,12761,9,17
36748,Aurora wo Mita Kyouryuu-tachi,Dinosaurs Under Auroras,オーロラを見た恐竜たち,UNKNOWN,Adventure,2011,Finished Airing,G - All Ages,14682.0,19076,0,0
36749,Hiragana Danshi,UNKNOWN,劇場版 ひらがな男子 ～序～,UNKNOWN,UNKNOWN,"Mar 16, 2018",Finished Airing,PG-13 - Teens 13 or older,16467.0,10871,2,0
36752,Robotic Girl,Robotic Girl,ロボティックガール,5.83,UNKNOWN,"Oct 3, 2017",Finished Airing,G - All Ages,UNKNOWN,15045,0,1
36753,Kakushin,Hunch,確信,5.8,Boys Love,"Mar 28, 2016",Finished Airing,PG - Children,9716.0,11095,6,1
36754,Kakuriyo no Yadomeshi,Kakuriyo: Bed and Breakfast for Spirits,かくりよの宿飯,7.53,"Drama, Fantasy, Gourmet, Romance","Apr 2, 2018 to Sep 24, 2018",Finished Airing,PG-13 - Teens 13 or older,1617.0,1378,815,258
36756,91 Daze,UNKNOWN,91 Daze,5.63,Comedy,"Nov 30, 2016 to Jul 5, 2017",Finished Airing,PG-13 - Teens 13 or older,10345.0,7989,32,44
36757,Happy☆Twinkle,UNKNOWN,Happy☆てぃんくる,5.97,Fantasy,"Jan 16, 2012",Finished Airing,G - All Ages,UNKNOWN,14720,1,0
36759,Shimajirou to Tanjoubi no Ohoshi-sama,UNKNOWN,しまじろうとおたんじょうびのおほしさま,UNKNOWN,Adventure,2013,Finished Airing,G - All Ages,19706.0,18976,0,0
36760,Detective Conan: The Magician of Starlight,UNKNOWN,名探偵コナン～星影の魔術師～,6.42,UNKNOWN,2012,Finished Airing,G - All Ages,6755.0,9636,1,3
36761,Osomatsu-san Short Film Series 2nd Season,UNKNOWN,おそ松さん ショートフィルムシリーズ 第2期,5.82,Comedy,"Jan 26, 2018 to Jul 27, 2018",Finished Airing,PG-13 - Teens 13 or older,9616.0,10327,2,1
36762,Xue Se Cang Qiong,Bloody Code,血色苍穹,5.98,"Action, Adventure, Fantasy, Horror, Mystery, Suspense","Aug 18, 2017 to Jan 26, 2018",Finished Airing,R - 17+ (violence & profanity),8940.0,9984,1,5
36763,Himawari,UNKNOWN,himawari,5.91,UNKNOWN,"Sep 9, 2017",Finished Airing,G - All Ages,UNKNOWN,16533,0,0
36764,Tripod Baby,UNKNOWN,TRIPOD BABY,4.85,UNKNOWN,2005,Finished Airing,G - All Ages,UNKNOWN,16684,1,0
36765,Scary,UNKNOWN,SCARY,5.19,Sci-Fi,2004,Finished Airing,G - All Ages,UNKNOWN,17455,1,0
36766,Nothing's Gonna Change,UNKNOWN,Nothing’s Gonna Change,4.72,Sci-Fi,1999,Finished Airing,G - All Ages,UNKNOWN,16079,2,0
36767,Joutoku,UNKNOWN,常套句,5.29,UNKNOWN,2012,Finished Airing,G - All Ages,UNKNOWN,17962,0,0
36771,"Baito-saki wa ""Aku no Soshiki""!?","Part-time job is ""evil organization""!?",バイト先は「悪の組織」!?,UNKNOWN,"Action, Comedy, Romance","Nov 13, 2017 to Jan 29, 2018",Finished Airing,G - All Ages,14755.0,14963,1,0
36774,Star Wars/Saigo no Jedai: Tokubetsu Eizou,UNKNOWN,『スター・ウォーズ／最後のジェダイ』特別映像,4.65,Sci-Fi,"Nov 8, 2017",Finished Airing,G - All Ages,12357.0,13016,1,0
36775,Wo Shi Jiang Xiaobai,I'm Joybo,我是江小白,7.02,"Drama, Romance, Slice of Life","Nov 9, 2017 to Jan 24, 2018",Finished Airing,PG-13 - Teens 13 or older,3922.0,6749,5,7
36777,Utawarerumono: Tusukuru-koujo no Karei Naru Hibi,UNKNOWN,うたわれるもの トゥスクル皇女の華麗なる日々,6.73,"Comedy, Fantasy","Apr 26, 2018",Finished Airing,PG-13 - Teens 13 or older,5176.0,6305,4,27
36778,Kando≠Reduction,UNKNOWN,感弩≠Reduction,6.01,UNKNOWN,"Oct 18, 2012",Finished Airing,PG-13 - Teens 13 or older,UNKNOWN,16728,0,0
36780,Hanabira,UNKNOWN,花弁,5.57,UNKNOWN,"Oct 6, 2011",Finished Airing,G - All Ages,UNKNOWN,16560,1,1
36781,Original,UNKNOWN,オリジナル,5.67,UNKNOWN,"May 18, 2014",Finished Airing,G - All Ages,UNKNOWN,16868,0,0
36782,Kakuchou Shoujo-kei Trinary: Ex.MV,Augmented Reality Girls Trinary: Ex.MV,拡張少女系トライナリー Ex.MV,6.16,Sci-Fi,"Jun 15, 2017 to Nov 30, 2017",Finished Airing,PG-13 - Teens 13 or older,UNKNOWN,11022,2,3
36783,Girls & Panzer: Dai 63-kai Senshadou Zenkoku Koukousei Taikai Recap,UNKNOWN,ガールズ&パンツァー 第63回戦車道全国高校生大会 総集編,7.05,Action,"Nov 11, 2017",Finished Airing,PG-13 - Teens 13 or older,3751.0,7782,1,5
36784,Hataraku Oniisan!,Working Buddies!,働くお兄さん!,6.36,Comedy,"Jan 5, 2018 to Mar 23, 2018",Finished Airing,G - All Ages,7083.0,6535,69,61
36789,Golden Time (Movie),Golden Time,ゴールデンタイム,7.02,"Comedy, Fantasy","Dec 5, 2013",Finished Airing,G - All Ages,3900.0,6361,8,21
36790,Ling Yu 2nd Season,UNKNOWN,灵域 第二季,6.56,Fantasy,"Feb 18, 2016 to Apr 21, 2016",Finished Airing,PG-13 - Teens 13 or older,6041.0,10004,5,12
36791,Ling Yu 3rd Season,UNKNOWN,灵域 第三季,6.49,Fantasy,"Jul 21, 2016 to Oct 6, 2016",Finished Airing,PG-13 - Teens 13 or older,6419.0,10602,3,10
36793,3D Kanojo: Real Girl,Real Girl,３Ｄ彼女　リアルガール,6.85,Romance,"Apr 4, 2018 to Jun 20, 2018",Finished Airing,PG-13 - Teens 13 or older,4630.0,672,529,1382
36796,Owarimonogatari 2nd Season Recaps,Owarimonogatari Second Season Recaps,終わりに向かう物語; 阿良々木暦ノ物語,7.8,"Comedy, Mystery, Supernatural","Aug 12, 2017 to Aug 13, 2017",Finished Airing,R - 17+ (violence & profanity),925.0,4148,4,27
36797,gdMen,gdgd men's Party,gdメン,5.82,"Comedy, Fantasy","Jan 9, 2018 to Mar 27, 2018",Finished Airing,PG - Children,9606.0,9539,18,30
36798,Yuuki Yuuna wa Yuusha de Aru: Hidamari,Yuki Yuna is a Hero: A Sunny Place,結城友奈は勇者である 総集編「ひだまり」,7.01,"Drama, Fantasy","Nov 18, 2017",Finished Airing,PG-13 - Teens 13 or older,3931.0,6255,21,69
36799,Kyoto Animation Koushiki Twitter: Itsumo Arigatou,UNKNOWN,京都アニメーション公式Twitter いつも ありがとう,5.66,Slice of Life,"Mar 17, 2016",Finished Airing,G - All Ages,10235.0,12630,3,3
36800,Amanchu! Advance,UNKNOWN,あまんちゅ！～あどばんす～,7.11,"Comedy, Slice of Life","Apr 7, 2018 to Jun 23, 2018",Finished Airing,PG-13 - Teens 13 or older,3472.0,3724,218,641
36803,Servamp Movie: Alice in the Garden,UNKNOWN,劇場版 SERVAMP -Alice in the Garden-,7.24,"Action, Supernatural","Apr 7, 2018",Finished Airing,PG-13 - Teens 13 or older,2821.0,4016,20,3
36804,Lala-chan Santa no Fantasy Christmas,UNKNOWN,ララちゃんサンタのファンタジークリスマス,UNKNOWN,Fantasy,"Nov 14, 2017",Finished Airing,G - All Ages,UNKNOWN,18022,0,0
36805,Kirara Fantasia,Kirara Fantasia,きららファンタジア,5.91,Fantasy,"Aug 11, 2017 to Mar 12, 2018",Finished Airing,G - All Ages,9242.0,9154,1,5
36806,Sentaku Jab Jab,UNKNOWN,洗濯ジャブ ジャブ,UNKNOWN,UNKNOWN,"Jun 5, 1974",Finished Airing,G - All Ages,UNKNOWN,18395,0,0
36807,Muteki no Jiichan,UNKNOWN,無敵のじいちゃん,UNKNOWN,UNKNOWN,"Jun 1, 2009",Finished Airing,G - All Ages,UNKNOWN,19585,0,0
36808,Wakamono to Koinu to Croissant,UNKNOWN,若者と小犬とクロアサン,5.41,UNKNOWN,"Feb 4, 1976",Finished Airing,G - All Ages,UNKNOWN,17983,0,0
36809,Tanjoubi no Chachacha,UNKNOWN,誕生日のチャチャチャ,UNKNOWN,UNKNOWN,"Feb 1, 1972",Finished Airing,G - All Ages,UNKNOWN,18723,0,0
36810,Shijin to Tsubame,UNKNOWN,詩人とつばめ,UNKNOWN,UNKNOWN,"Oct 2, 1985",Finished Airing,G - All Ages,UNKNOWN,19187,0,0
36811,Kusakeiba,UNKNOWN,草競馬,5.04,UNKNOWN,"Jun 3, 1971",Finished Airing,G - All Ages,UNKNOWN,17715,0,0
36812,Kyou mo Chappy End,UNKNOWN,きょうも茶ッピーエンド,UNKNOWN,UNKNOWN,"Dec 2, 2002",Finished Airing,G - All Ages,UNKNOWN,19509,0,0
36815,Sakura no Chikai: Marronni☆Yell - Higashi no Hichou Shimotsuke-shi wo Yell!,UNKNOWN,サクラノチカイ～まろに☆え～る 東の飛鳥下野市をえーる！～,5.35,Supernatural,"Jan 10, 2018",Finished Airing,G - All Ages,11225.0,13139,0,0
36816,Godzilla 2: Kessen Kidou Zoushoku Toshi,Godzilla: City on the Edge of Battle,GODZILLA 決戦機動増殖都市,6.54,"Action, Adventure, Sci-Fi","May 18, 2018",Finished Airing,R - 17+ (violence & profanity),6123.0,3331,81,557
36818,Chikyuu wa Guruguru Merry-Go-Round,UNKNOWN,地球はぐるぐるメリーゴーランド,UNKNOWN,UNKNOWN,2017,Finished Airing,G - All Ages,15247.0,19202,0,0
36819,Kaitou Yumenosuke,UNKNOWN,怪盗夢之介,UNKNOWN,UNKNOWN,"Jun 1, 1991",Finished Airing,G - All Ages,UNKNOWN,18534,0,0
36820,Kaijuu ga Yattekuru,UNKNOWN,怪獣がやってくる,UNKNOWN,UNKNOWN,"Oct 4, 1967",Finished Airing,G - All Ages,UNKNOWN,18103,0,0
36821,Machibouke,UNKNOWN,待ちぼうけ,UNKNOWN,UNKNOWN,"Aug 16, 1973",Finished Airing,G - All Ages,UNKNOWN,18976,0,0
36822,Kirakira,kirakira,きらきら,5.62,UNKNOWN,"Aug 23, 2011",Finished Airing,G - All Ages,UNKNOWN,17896,1,0
36823,Huyao Xiao Hongniang: Beishan Yaodi,Fox Spirit Matchmaker 4th Season,狐妖小红娘 北山妖帝,7.43,"Comedy, Romance, Supernatural","Nov 18, 2016 to Jan 6, 2017",Finished Airing,PG-13 - Teens 13 or older,1960.0,6524,22,35
36824,Huyao Xiao Hongniang: Nan Guo,Fox Spirit Matchmaker 6th Season,狐妖小红娘 南国,7.34,"Comedy, Romance, Supernatural","Nov 24, 2017 to Jun 22, 2018",Finished Airing,PG-13 - Teens 13 or older,2326.0,6905,7,10
36825,Pokemon Diamond & Pearl: Clip Show,UNKNOWN,ポケットモンスター ダイヤモンド&パール,6.26,"Action, Adventure, Comedy, Fantasy","Sep 28, 2006",Finished Airing,PG - Children,7598.0,8679,6,6
36827,Tantei Opera Milky Holmes: Arsene Karei naru Yokubou,UNKNOWN,探偵オペラミルキィホームズ アルセーヌ 華麗なる欲望,6.72,"Comedy, Mystery","Dec 31, 2017",Finished Airing,PG-13 - Teens 13 or older,5250.0,10249,1,18
36828,Caligula (TV),Caligula,カリギュラ,6.0,"Action, Sci-Fi","Apr 8, 2018 to Jun 24, 2018",Finished Airing,PG-13 - Teens 13 or older,8819.0,2317,239,465
36833,Fate/kaleid liner Prisma☆Illya Movie: Sekka no Chikai - Kuro Sakura no Heya,Fate/Kaleid Liner Prisma Illya: Vow in the Snow - Dark Sakura's Room,劇場版 Fate/kaleid liner プリズマ☆イリヤ 雪下の誓い 黒桜の部屋,6.7,Slice of Life,"Jan 31, 2018",Finished Airing,PG-13 - Teens 13 or older,5349.0,4475,21,158
36834,Sengoku Night Blood: Ongaku Dai Tokushuu,UNKNOWN,戦刻ナイトブラッド 音楽大特集,6.15,"Fantasy, Romance","Nov 21, 2017",Finished Airing,PG-13 - Teens 13 or older,8125.0,10278,2,0
36835,Rudolf to Ippaiattena x Godzilla x Toho Cinemas Moving Logo Eizou,UNKNOWN,『ルドルフとイッパイアッテナ』×ゴジラ×TOHOシネマズムービングロゴ映像,4.79,Comedy,"Jan 7, 2016",Finished Airing,G - All Ages,12211.0,14386,1,0
36836,Toho Cinemas x Pokemon Go,UNKNOWN,ＴＯＨＯシネマズ × 『Pokémon GO』,5.46,Comedy,"Mar 3, 2017 to Jun 30, 2017",Finished Airing,G - All Ages,10911.0,9597,6,6
36838,Gintama.: Shirogane no Tamashii-hen,Gintama.: Silver Soul Arc,銀魂. 銀ノ魂篇,8.81,"Action, Comedy, Sci-Fi","Jan 8, 2018 to Mar 26, 2018",Finished Airing,PG-13 - Teens 13 or older,29.0,1117,520,1286
36841,Sousha wa Tada Senaka to Teikin de Kataru Nomi,UNKNOWN,奏者はただ背中と提琴で語るのみ,5.48,UNKNOWN,"Nov 20, 2017",Finished Airing,G - All Ages,UNKNOWN,12503,1,5
36843,Youtai Nuhai Zai Shanghai 2: Xianglian Mima,A Jewish Girl in Shanghai Part 2: The Mystery of the Necklace,犹太女孩在上海2：项链密码,UNKNOWN,Drama,"Aug 28, 2015",Finished Airing,PG - Children,14121.0,17912,0,0
36846,Fruits 5 Shimai,UNKNOWN,フルーツ５姉妹,UNKNOWN,UNKNOWN,"Oct 1, 2016",Finished Airing,G - All Ages,UNKNOWN,18327,0,0
36848,Aishen Qiaokeli-ing...II,Cupid’s Chocolates II,愛神巧克力 2期,7.05,"Comedy, Romance","Dec 21, 2017 to Apr 5, 2018",Finished Airing,PG-13 - Teens 13 or older,3740.0,3574,15,104
36851,Bousai Keihatsu Douga,The Disaster Awareness Video,防災啓発動画,UNKNOWN,Slice of Life,Apr 2014,Finished Airing,G - All Ages,14985.0,18709,0,0
36855,Chuunibyou demo Koi ga Shitai! Movie: Take On Me Mini-Drama - Koukai Chokuzen no... Kaiko Gekijou,UNKNOWN,「映画 中二病でも恋がしたい！ -Take On Me-」ミニドラマ『公開直前の・・・回顧劇場』,6.91,Comedy,"Nov 17, 2017 to Jan 5, 2018",Finished Airing,G - All Ages,4370.0,4751,8,23
36856,Tomica Hyper Rescue Drive Head: Kidou Kyuukyuu Keisatsu (ONA),UNKNOWN,トミカハイパーレスキュー ドライブヘッド 機動救急警察 (2018),UNKNOWN,"Adventure, Sci-Fi","Jan 20, 2018 to Jul 21, 2018",Finished Airing,PG - Children,13030.0,15320,1,0
36857,Tomica Hyper Rescue Drive Head: Kidou Kyuukyuu Keisatsu Movie,UNKNOWN,劇場版 トミカハイパーレスキュー ドライブヘッド 機動救急警察,UNKNOWN,"Adventure, Sci-Fi","Aug 24, 2018",Finished Airing,PG - Children,13025.0,14225,1,1
36858,Usuzumizakura: Garo,Garo: The Fleeting Cherry Blossom,薄墨桜 -GARO-,6.14,"Action, Fantasy, Supernatural","Oct 6, 2018",Finished Airing,PG-13 - Teens 13 or older,8142.0,7896,0,5
36861,Itazura Majo to Nemuranai Machi,Sorcery in the Big City,いたずら魔女と眠らない街,5.91,"Action, Fantasy","Dec 1, 2017",Finished Airing,G - All Ages,9239.0,8274,14,30
36862,Made in Abyss Movie 3: Fukaki Tamashii no Reimei,Made in Abyss: Dawn of the Deep Soul,劇場版メイドインアビス 深き魂の黎明,8.63,"Adventure, Drama, Fantasy, Mystery, Sci-Fi","Jan 17, 2020",Finished Airing,R - 17+ (violence & profanity),72.0,501,617,1888
36864,Akkun to Kanojo,My Sweet Tyrant,あっくんとカノジョ,6.83,"Comedy, Romance","Apr 6, 2018 to Sep 21, 2018",Finished Airing,PG-13 - Teens 13 or older,4699.0,1288,455,603
36865,Tokyo Girls Collection 2016 A/W x Osomatsu-san Special Movie,UNKNOWN,TOKYO GIRLS COLLECTION 2016 A/W×おそ松さん　スペシャルムービー,5.35,Comedy,"Sep 3, 2016",Finished Airing,PG-13 - Teens 13 or older,11231.0,13539,1,1
36866,LayereD Stories Zero,LayereD Stories 0,レイヤードストーリーズ ゼロ,UNKNOWN,Sci-Fi,"Nov 22, 2017 to Mar 28, 2018",Finished Airing,PG - Children,17657.0,14092,1,0
