anime_id,Name,English name,Other name,Score,Genres,Aired,Status,Rating,Rank,Popularity,number_of_female_reviewers,number_of_male_reviewers
34577,Nanatsu no Taizai: Imashime no Fukkatsu,The Seven Deadly Sins: Revival of the Commandments,七つの大罪 戒めの復活,7.59,"Action, Adventure, Fantasy","Jan 13, 2018 to Jun 30, 2018",Finished Airing,PG-13 - Teens 13 or older,1406.0,129,920,2732
34580,Nana Maru San Batsu,Fastest Finger First,ナナマル サンバツ,6.67,UNKNOWN,"Jul 5, 2017 to Sep 20, 2017",Finished Airing,PG-13 - Teens 13 or older,5456.0,2323,166,456
34589,"Onihei: Sono Otoko, Heizou Hasegawa",UNKNOWN,"鬼平~その男, 長谷川平蔵~",6.39,UNKNOWN,"Feb 22, 2017",Finished Airing,R+ - Mild Nudity,6939.0,9120,2,17
34591,Natsume Yuujinchou Roku,Natsume's Book of Friends Season 6,夏目友人帳 陸,8.62,"Drama, Slice of Life, Supernatural","Apr 12, 2017 to Jun 21, 2017",Finished Airing,PG-13 - Teens 13 or older,74.0,1251,1073,781
34595,"""Parade"" de Satie","""Parade"" de Satie",サティの「パラード」,5.22,Avant Garde,May 2016,Finished Airing,G - All Ages,11539.0,12229,4,9
34599,Made in Abyss,Made in Abyss,メイドインアビス,8.66,"Adventure, Drama, Fantasy, Mystery, Sci-Fi","Jul 7, 2017 to Sep 29, 2017",Finished Airing,R - 17+ (violence & profanity),62.0,93,2329,6237
34600,Nagoya Tetsudou Special Movie,UNKNOWN,名古屋鉄道スペシャルムービー,UNKNOWN,Slice of Life,"Jul 21, 2016",Finished Airing,G - All Ages,18388.0,17154,1,1
34602,Guomin Laogong Dai Huijia,UNKNOWN,国民老公带回家,6.01,"Drama, Romance","Oct 3, 2016 to Dec 12, 2016",Finished Airing,PG-13 - Teens 13 or older,8802.0,4451,100,13
34604,UQ Holder! Mahou Sensei Negima! 2 OVA,UNKNOWN,UQ HOLDER! ~魔法先生ネギま! 2~ (2017),7.19,"Action, Fantasy, Sci-Fi","Sep 8, 2017 to Jun 8, 2018",Finished Airing,PG-13 - Teens 13 or older,3069.0,3996,8,62
34607,Lostorage Conflated WIXOSS,UNKNOWN,Lostorage conflated WIXOSS,7.07,UNKNOWN,"Apr 7, 2018 to Jun 23, 2018",Finished Airing,R - 17+ (violence & profanity),3676.0,3764,84,177
34611,Answer (2016),UNKNOWN,アンサー,7.26,Drama,"Dec 21, 2016",Finished Airing,PG-13 - Teens 13 or older,UNKNOWN,6644,95,112
34612,Saiki Kusuo no Ψ-nan 2,The Disastrous Life of Saiki K. 2,斉木楠雄のΨ難 2,8.42,"Comedy, Supernatural","Jan 17, 2018 to Jun 27, 2018",Finished Airing,PG-13 - Teens 13 or older,163.0,328,678,1118
34613,Garo: Honoo no Kokuin - Yurugaro,UNKNOWN,牙狼〈GARO〉-炎の刻印- ゆるがろ,5.43,"Comedy, Fantasy","Feb 28, 2015",Finished Airing,PG - Children,10997.0,10909,1,1
34614,Teekyuu 8 Specials,Teekyu 8 Specials,てーきゅう　8期,5.92,"Comedy, Sports","Feb 24, 2017",Finished Airing,PG-13 - Teens 13 or older,9195.0,9050,4,13
34615,Usakame Special,UNKNOWN,うさかめ,5.48,"Comedy, Sports","Aug 26, 2016",Finished Airing,PG-13 - Teens 13 or older,10826.0,9881,6,7
34618,Blend S,BLEND-S,ブレンド・S,7.27,Comedy,"Oct 8, 2017 to Dec 24, 2017",Finished Airing,PG-13 - Teens 13 or older,2689.0,300,1030,3341
34620,Kono Yo no Hate de Koi wo Utau Shoujo YU-NO,YU-NO: A Girl Who Chants Love at the Bound of This World,この世の果てで恋を唄う少女YU-NO,6.58,"Drama, Sci-Fi","Apr 2, 2019 to Oct 1, 2019",Finished Airing,PG-13 - Teens 13 or older,5905.0,1422,56,312
34622,Giant Robo,UNKNOWN,ジャイアントロボ,5.8,Action,"Jul 27, 2007",Finished Airing,G - All Ages,9707.0,12504,2,1
34623,Bakuon!! no Kobeya,UNKNOWN,ばくおん!!の小部屋,6.15,"Comedy, Slice of Life","Aug 24, 2016 to Nov 18, 2016",Finished Airing,PG-13 - Teens 13 or older,8092.0,9029,11,61
34625,Master of Torque: Epilogue,Master of Torque: Epilogue,「マスターオブトルク」エピローグ,4.94,UNKNOWN,"Dec 25, 2016",Finished Airing,G - All Ages,12030.0,14041,1,2
34626,Kono Subarashii Sekai ni Shukufuku wo! 2: Kono Subarashii Geijutsu ni Shukufuku wo!,KonoSuba: God's Blessing on This Wonderful World! 2 - God's Blessing on This Wonderful Art!,この素晴らしい世界に祝福を！2 この素晴らしい芸術に祝福を！,8.03,"Adventure, Comedy, Fantasy","Jul 24, 2017",Finished Airing,PG-13 - Teens 13 or older,544.0,621,190,1622
34631,Aitata Bocchi,"Ouch, Chou Chou",あいたたぼっち,5.42,"Avant Garde, Drama",Nov 2016,Finished Airing,PG-13 - Teens 13 or older,11023.0,14913,4,3
34633,Origami of Landscape,UNKNOWN,Origami of landscape,5.03,Avant Garde,"Jun 8, 2013",Finished Airing,G - All Ages,11905.0,14484,1,4
34636,Ballroom e Youkoso,Welcome to the Ballroom,ボールルームへようこそ,8.18,Sports,"Jul 9, 2017 to Dec 17, 2017",Finished Airing,PG-13 - Teens 13 or older,370.0,703,1475,2349
34642,Shingeki no Bahamut: Genesis - Short Story,UNKNOWN,【神撃のバハムート GENESIS】 Short story,7.12,"Action, Adventure, Fantasy","Dec 28, 2016 to Feb 20, 2017",Finished Airing,PG-13 - Teens 13 or older,3443.0,4007,76,154
34647,3-gatsu no Lion Recap,March Comes in Like a Lion: Omnibus Special Episode,3月のライオン総集編,6.7,Drama,"Dec 29, 2016",Finished Airing,PG-13 - Teens 13 or older,5337.0,5003,180,338
34649,Soukyuu no Fafner: Dead Aggressor - The Beyond,UNKNOWN,蒼穹のファフナー Dead Aggressor THE BEYOND,7.24,"Action, Drama, Sci-Fi","May 17, 2019",Finished Airing,PG-13 - Teens 13 or older,2825.0,6919,11,25
34655,I Was King,UNKNOWN,I was King,6.41,Fantasy,"Dec 20, 2016",Finished Airing,PG - Children,UNKNOWN,12662,4,3
34656,Ai Uta: Since 2007,UNKNOWN,愛唄～since2007～,5.2,UNKNOWN,"Dec 5, 2016",Finished Airing,G - All Ages,UNKNOWN,14045,6,12
34658,Nekopara OVA,UNKNOWN,ネコぱらOVA,6.93,"Comedy, Romance","Dec 22, 2017",Finished Airing,PG-13 - Teens 13 or older,4276.0,2259,57,275
34661,Monster Strike: Zoku Saishuu-banashi - Pandora no Hako,An Encore and Continuance: Pandora's Box - A strange phenomenon is overtaking the world?! -,パンドラの箱 - 新たな世界のはじまり——!? -,6.21,"Action, Fantasy","Dec 31, 2016",Finished Airing,PG-13 - Teens 13 or older,7831.0,9437,4,7
34662,Fate/Apocrypha,UNKNOWN,Fate/Apocrypha,7.19,"Action, Fantasy, Supernatural","Jul 2, 2017 to Dec 31, 2017",Finished Airing,R - 17+ (violence & profanity),3086.0,452,774,3471
34670,Monster Strike Anime,Monster Strike the Anime 2nd Season,モンストアニメ,6.28,"Action, Fantasy","Apr 1, 2017 to Sep 2, 2017",Finished Airing,PG-13 - Teens 13 or older,7478.0,6942,12,14
34675,Chou Yuu Sekai: Being the Reality,World of Super Sand Box: Being the Reality,超游世界 -BEING THE REALITY-,6.12,"Action, Adventure, Fantasy, Romance","Jan 12, 2017 to Jun 8, 2017",Finished Airing,PG-13 - Teens 13 or older,8254.0,4712,7,31
34678,Kingsglaive: FFXV Fan Kansha Tokubetsu Movie,UNKNOWN,KINGSGLAIVE FFXV ファン感謝特別ムービー,5.8,Action,"Dec 31, 2016",Finished Airing,G - All Ages,9674.0,10759,12,19
34710,Choco Kyouju no Oheya,UNKNOWN,チョコ教授のお部屋,4.61,Comedy,"Apr 25, 2016",Finished Airing,G - All Ages,12400.0,12377,4,6
34712,Kujira no Kora wa Sajou ni Utau,Children of the Whales,クジラの子らは砂上に歌う,7.17,"Drama, Fantasy, Mystery, Sci-Fi","Oct 8, 2017 to Dec 24, 2017",Finished Airing,PG-13 - Teens 13 or older,3193.0,1016,780,873
34716,Crocotires Traction AAA,UNKNOWN,Crocotires Traction AAA,5.16,Sports,1999,Finished Airing,G - All Ages,11653.0,14681,1,4
34719,the FLY BanD!,the FLY BanD!,the FLY BanD!,4.93,UNKNOWN,1998,Finished Airing,G - All Ages,12054.0,15852,1,2
34720,In Search of Axis,In Search of Axis,In Search of Axis,4.48,Avant Garde,1989 to 1991,Finished Airing,G - All Ages,12480.0,14322,1,2
34721,Samuroid Zero,UNKNOWN,SAMUROID ZERO,4.57,Action,2005,Finished Airing,PG-13 - Teens 13 or older,12433.0,14532,1,3
34723,Youjo Shenki Episode 0,Youjo Shenki: Episode 0,ようじょしぇんき,6.02,UNKNOWN,"Jan 6, 2017",Finished Airing,G - All Ages,8723.0,4922,27,95
34725,Kaito x Ansa,Kaito x Ansa,カイトアンサ,4.88,UNKNOWN,"Jul 12, 2017 to Sep 27, 2017",Finished Airing,PG-13 - Teens 13 or older,12103.0,8635,1,2
34733,One Room Special,UNKNOWN,One Room,5.48,Slice of Life,"May 26, 2017",Finished Airing,PG-13 - Teens 13 or older,10853.0,4604,11,78
34734,"Minami Kamakura Koukou Joshi Jitensha-bu: Kita yo, Taiwan!",kura High School Girls Cycling Club: We're In Taiwan!!,南鎌倉高校女子自転車部 特別編「来たよ、台湾!!」,6.53,Sports,"May 15, 2017",Finished Airing,PG-13 - Teens 13 or older,6201.0,8621,9,41
34738,Sengoku Choujuu Giga: Otsu,SENGOKUCHOJYUGIGA,戦国鳥獣戯画~乙~,5.83,Supernatural,"Jan 15, 2017 to Apr 9, 2017",Finished Airing,PG-13 - Teens 13 or older,9571.0,9510,16,31
34741,Tomica Hyper Rescue Drive Head: Kidou Kyuukyuu Keisatsu,UNKNOWN,トミカハイパーレスキュー ドライブヘッド 機動救急警察,5.99,"Adventure, Mystery, Sci-Fi","Apr 15, 2017 to Dec 23, 2017",Finished Airing,PG - Children,8863.0,12413,1,1
34742,Youjo Shenki,Youjo Shenki,ようじょしぇんき,6.71,Comedy,"Jan 10, 2017 to Apr 3, 2017",Finished Airing,G - All Ages,5265.0,4176,34,120
34745,Mahoujin Guruguru (2017),Magical Circle,魔法陣グルグル,7.81,"Adventure, Comedy, Fantasy","Jul 11, 2017 to Dec 20, 2017",Finished Airing,PG-13 - Teens 13 or older,890.0,3673,63,251
34751,Blood Lad: Kanketsu Kinen,UNKNOWN,『ブラッドラッド』完結記念PV,6.49,UNKNOWN,"Jan 11, 2017",Finished Airing,PG-13 - Teens 13 or older,6445.0,4526,53,95
34753,ChäoS;Child Episode 0,ChäoS;Child Episode 0,CHAOS;CHILD 第0話,6.22,"Mystery, Sci-Fi, Supernatural","Jan 11, 2017",Finished Airing,R - 17+ (violence & profanity),7785.0,4363,129,655
34754,Rilu Rilu Fairilu: Yousei no Door,UNKNOWN,リルリルフェアリル～妖精のドア～,6.95,"Fantasy, Slice of Life","Feb 6, 2016 to Mar 25, 2017",Finished Airing,G - All Ages,4199.0,9829,2,4
34766,Elsword: Ain-ui Gieog Animation,UNKNOWN,[엘소드] 아인의 기억 애니메이션,5.97,"Action, Fantasy","Dec 12, 2016",Finished Airing,PG-13 - Teens 13 or older,8961.0,9411,12,9
34771,Dynamic Chord,Dynamic Chord,DYNAMIC CHORD,4.58,UNKNOWN,"Oct 6, 2017 to Dec 22, 2017",Finished Airing,PG-13 - Teens 13 or older,12426.0,6133,63,12
34776,Eureka Seven AO: One More Time - Lord Don't Slow Me Down,UNKNOWN,パチスロ エウレカセブンAO Final Episode : One More Time －ロード・ドント・スロー・ミー・ダウンー,6.62,"Action, Adventure, Drama, Sci-Fi","Jan 10, 2017 to Mar 2, 2017",Finished Airing,PG-13 - Teens 13 or older,5731.0,6544,17,60
34777,"91 Days: Toki no Asase/Subete no Kinou/Ashita, Mata Ashita",91 Days: Shoal of Time/All Our Yesterdays/Tomorrow and Tomorrow,91Days Day13「時の浅瀬／すべての昨日／明日、また明日」,6.89,"Action, Drama","Jul 5, 2017",Finished Airing,R - 17+ (violence & profanity),4411.0,2825,293,502
34784,Kuroko no Basket: Oshaberi Shiyou ka,UNKNOWN,黒子のバスケ お喋りしようか,7.18,"Comedy, Sports","Jan 27, 2017",Finished Airing,PG-13 - Teens 13 or older,3125.0,5019,40,29
34787,Idol Time PriPara,UNKNOWN,アイドルタイムプリパラ,7.34,UNKNOWN,"Apr 4, 2017 to Mar 27, 2018",Finished Airing,PG - Children,2327.0,7198,12,20
34792,Yoake Tsugeru Lu no Uta,Lu Over the Wall,夜明け告げるルーのうた,7.39,"Adventure, Award Winning, Supernatural","May 19, 2017",Finished Airing,G - All Ages,2116.0,2881,112,161
34798,Yuru Camp△,Laid-Back Camp,ゆるキャン△,8.27,Slice of Life,"Jan 4, 2018 to Mar 22, 2018",Finished Airing,PG-13 - Teens 13 or older,272.0,449,511,1436
34799,PriPri Chii-chan!!,PriPri Chi-chan!!,プリプリちぃちゃん!!,6.3,"Comedy, Sci-Fi","Apr 15, 2017 to Dec 16, 2017",Finished Airing,G - All Ages,7411.0,9173,9,19
34800,Action Heroine Cheer Fruits,Action Heroine Cheer Fruits,アクションヒロイン チアフルーツ,6.52,"Comedy, Slice of Life","Jul 7, 2017 to Sep 29, 2017",Finished Airing,PG-13 - Teens 13 or older,6262.0,5268,40,210
34802,Cobalt World,UNKNOWN,群青世界,6.35,Slice of Life,"Dec 14, 2016",Finished Airing,G - All Ages,UNKNOWN,9392,7,21
34812,ViVid Strike! Specials,UNKNOWN,ViVid Strike！新作OVA,6.66,"Action, Drama","Jan 25, 2017 to Mar 29, 2017",Finished Airing,PG-13 - Teens 13 or older,5558.0,6144,7,48
34818,Sakura Internet,UNKNOWN,SAKURA internet,5.56,Drama,"Jan 26, 2017",Finished Airing,PG-13 - Teens 13 or older,10576.0,8011,12,16
34820,Mazinger Z Movie: Infinity,UNKNOWN,劇場版 マジンガーZ ／INFINITY,6.87,"Action, Comedy, Sci-Fi","Jan 13, 2018",Finished Airing,PG-13 - Teens 13 or older,4532.0,6536,13,86
34822,Tsuki ga Kirei,Tsukigakirei,月がきれい,8.06,Romance,"Apr 7, 2017 to Jun 30, 2017",Finished Airing,PG-13 - Teens 13 or older,505.0,395,592,1342
34825,Keppeki Danshi! Aoyama-kun,Clean Freak! Aoyama-kun,潔癖男子！青山くん,6.96,"Comedy, Sports","Jul 3, 2017 to Sep 18, 2017",Finished Airing,PG-13 - Teens 13 or older,4133.0,1189,307,460
34834,Hina Logi: From Luck & Logic,Hina Logic – from Luck & Logic,ひなろじ～from Luck & Logic～,6.64,"Action, Comedy, Fantasy","Jul 1, 2017 to Sep 23, 2017",Finished Airing,PG-13 - Teens 13 or older,5654.0,3886,45,157
34836,Future Card Buddyfight Battsu,Future Card Buddyfight X,フューチャーカード バディファイトX,6.52,UNKNOWN,"Apr 1, 2017 to Mar 31, 2018",Finished Airing,PG - Children,6280.0,8530,2,14
34839,Sanrio Danshi,Sanrio Boys,サンリオ男子,6.68,Drama,"Jan 6, 2018 to Mar 24, 2018",Finished Airing,PG-13 - Teens 13 or older,5451.0,2678,282,59
34840,Kitsune Tsuki,Fox Fears,きつね憑き,6.15,Drama,2015,Finished Airing,G - All Ages,8110.0,13828,2,4
34849,Konohana no Sakuya Mori,Forest this flower bloom,木ノ花ノ咲クヤ森,5.93,Avant Garde,2015,Finished Airing,G - All Ages,9155.0,13830,1,3
34855,Gabriel DropOut Specials,UNKNOWN,ガヴリールドロップアウトOVA,7.62,"Comedy, Supernatural","Mar 24, 2017 to May 24, 2017",Finished Airing,PG-13 - Teens 13 or older,1328.0,2438,73,614
34856,Cluster A,Cluster A,Cluster A,5.34,UNKNOWN,"May 13, 2016",Finished Airing,G - All Ages,UNKNOWN,16371,2,2
34862,Xianjing Chuanshuo RO: Shouhu Yongheng de Ai,UNKNOWN,仙境传说RO：守护永恒的爱,5.74,"Action, Fantasy","Dec 9, 2016",Finished Airing,G - All Ages,9926.0,12878,1,4
34863,Zoku Touken Ranbu: Hanamaru,Touken Ranbu: Hanamaru 2,続 刀剣乱舞-花丸-,7.3,"Action, Comedy, Drama, Fantasy, Slice of Life","Jan 8, 2018 to Mar 26, 2018",Finished Airing,PG-13 - Teens 13 or older,2525.0,3898,138,28
34866,Yu☆Gi☆Oh! VRAINS,Yu-Gi-Oh! VRAINS,遊戯王VRAINS,6.66,"Action, Fantasy, Sci-Fi","May 10, 2017 to Sep 25, 2019",Finished Airing,PG-13 - Teens 13 or older,5560.0,3093,35,134
34870,BanG Dream!: Asonjatta!,BanG Dream!: We Had Some Fun!,BanG Dream！ 遊んじゃった！,7.09,Slice of Life,"Nov 22, 2017",Finished Airing,PG-13 - Teens 13 or older,3598.0,5635,66,178
34878,Dr. Slump: Arale-chan - Penguin Mura no Shouboutai,UNKNOWN,Dr.スランプ アラレちゃん ペンギン村の消防隊,5.66,"Comedy, Sci-Fi",1984,Finished Airing,PG-13 - Teens 13 or older,10221.0,13807,2,5
34881,Aho Girl,AHO-GIRL,アホガール,6.75,"Comedy, Romance","Jul 4, 2017 to Sep 19, 2017",Finished Airing,PG-13 - Teens 13 or older,5061.0,433,592,3390
34887,Against,Against,AGAINST,5.02,"Avant Garde, Fantasy","Apr 14, 2013",Finished Airing,G - All Ages,11928.0,14164,3,10
34888,Makeruna!! Aku no Gundan!,UNKNOWN,まけるな!! あくのぐんだん！,5.25,Comedy,"Apr 5, 2017 to Jun 21, 2017",Finished Airing,G - All Ages,11471.0,10798,8,14
34893,Ancien to Mahou no Tablet: Mou Hitotsu no Hirune Hime,Ancien and the Magic Tablet: Another Story,エンシェンと魔法のタブレット～もうひとつのひるね姫～,6.25,"Drama, Fantasy","Mar 10, 2017 to Mar 17, 2017",Finished Airing,G - All Ages,7639.0,9212,14,23
34901,Beyblade Burst God,Beyblade Burst Evolution,ベイブレードバースト 神〈ゴッド〉,6.99,"Action, Adventure, Sci-Fi, Sports","Apr 3, 2017 to Mar 26, 2018",Finished Airing,PG - Children,4019.0,4947,4,20
34902,Tsurezure Children,Tsuredure Children,徒然チルドレン,7.56,"Comedy, Romance","Jul 4, 2017 to Sep 19, 2017",Finished Airing,PG-13 - Teens 13 or older,1525.0,262,809,1632
34903,RoboMasters the Animated Series,UNKNOWN,ROBOMASTERS THE ANIMATED SERIES,6.33,Action,"Oct 13, 2017 to Nov 17, 2017",Finished Airing,PG-13 - Teens 13 or older,7232.0,5525,7,30
34904,Youjo Senki: Senkyou Houkoku,Saga of Tanya the Evil: War Report,幼女戦記 第6.5話「戦況報告」,6.65,"Action, Fantasy","Feb 17, 2017",Finished Airing,R - 17+ (violence & profanity),5567.0,3524,46,205
34905,Duel Masters (2017),UNKNOWN,デュエル・マスターズ (2017),5.53,"Action, Adventure, Comedy, Fantasy","Apr 2, 2017 to Mar 25, 2018",Finished Airing,PG-13 - Teens 13 or older,10695.0,11085,1,1
34907,Through the Windows,UNKNOWN,Through the Windows,5.49,UNKNOWN,2014,Finished Airing,G - All Ages,10818.0,13653,1,3
34908,Calihara no Uta,UNKNOWN,カリハラのうた,5.38,UNKNOWN,"May 10, 2014",Finished Airing,G - All Ages,UNKNOWN,15584,2,3
34910,Heya (Music),The Room,部屋,5.1,UNKNOWN,2011,Finished Airing,R+ - Mild Nudity,UNKNOWN,14806,2,1
34914,New Game!!,New Game!!,NEW GAME!!,7.71,Comedy,"Jul 11, 2017 to Sep 26, 2017",Finished Airing,PG-13 - Teens 13 or older,1124.0,896,311,1423
34915,The iDOLM@STER SideM,THE IDOLM@STER SideM,アイドルマスター SideM,7.13,UNKNOWN,"Oct 7, 2017 to Dec 30, 2017",Finished Airing,PG-13 - Teens 13 or older,3372.0,4455,121,71
34928,Akindo Sei no Little Peso,UNKNOWN,アキンド星のリトル・ペソ,UNKNOWN,"Comedy, Sci-Fi","Apr 3, 2017 to Jun 19, 2017",Finished Airing,PG - Children,14506.0,14878,2,3
34930,Joubuna Tire!,UNKNOWN,じょうぶなタイヤ!,4.96,UNKNOWN,1980,Finished Airing,G - All Ages,12006.0,12625,4,2
34933,Kakegurui,Kakegurui,賭ケグルイ,7.24,"Drama, Mystery","Jul 1, 2017 to Sep 23, 2017",Finished Airing,R - 17+ (violence & profanity),2852.0,77,2144,4291
34934,Koi to Uso,Love and Lies,恋と嘘,6.5,"Drama, Romance","Jul 4, 2017 to Sep 19, 2017",Finished Airing,PG-13 - Teens 13 or older,6399.0,532,666,1097
34939,Tales of the Rays,Tales of the Rays,テイルズ オブ ザ レイズ,5.94,Fantasy,"Feb 17, 2017 to Jan 30, 2018",Finished Airing,G - All Ages,9120.0,8275,13,10
34940,Dongguo Xiaojie,UNKNOWN,东郭小节,5.76,"Adventure, Supernatural","Dec 26, 2016 to Apr 10, 2017",Finished Airing,PG-13 - Teens 13 or older,9832.0,9705,13,4
34944,Bungou Stray Dogs: Dead Apple,Bungo Stray Dogs: Dead Apple,文豪ストレイドッグス DEAD APPLE,7.92,"Action, Mystery, Supernatural","Mar 3, 2018",Finished Airing,R - 17+ (violence & profanity),686.0,874,681,686
34948,Hakuouki: Otogisoushi Special,UNKNOWN,薄桜鬼～御伽草子～ 特別篇,5.98,Fantasy,"Jun 21, 2016",Finished Airing,PG-13 - Teens 13 or older,8949.0,10771,21,2
34952,Koi to Byounetsu,Love and Fever,恋と病熱,5.73,UNKNOWN,"Apr 5, 2012",Finished Airing,G - All Ages,UNKNOWN,15988,1,1
34955,Kyoudai Koguma,The Bear Brothers,兄弟こぐま,5.21,Adventure,1932,Finished Airing,G - All Ages,11568.0,15604,3,2
34957,Ookami wa Ookami da,A Wolf is a Wolf,狼は狼だ,5.09,Fantasy,1931,Finished Airing,G - All Ages,11808.0,14861,1,2
34958,Sakana no Kuni,The Nation of Fish,魚の國,5.13,UNKNOWN,1928,Finished Airing,G - All Ages,11724.0,14987,2,2
34962,Digimon Adventure tri. 5: Kyousei,Digimon Adventure tri. Coexistence,デジモンアドベンチャーtri.（トライ）第５章「共生」,7.16,"Action, Adventure, Comedy, Drama","Sep 30, 2017",Finished Airing,PG-13 - Teens 13 or older,3251.0,2938,359,894
34966,Jigoku Shoujo: Yoi no Togi,Hell Girl: Fourth Twilight,地獄少女 宵伽,6.59,"Horror, Mystery, Supernatural","Jul 15, 2017 to Aug 19, 2017",Finished Airing,R - 17+ (violence & profanity),5876.0,2683,356,336
34969,Senga Tsubo,The Pot,線畫 つぼ,5.36,Fantasy,1925,Finished Airing,G - All Ages,11211.0,13607,2,2
34972,Hakubo,Twilight,薄暮,6.51,Romance,"Jun 21, 2019",Finished Airing,R+ - Mild Nudity,6309.0,3971,28,55
34973,Love Live! Sunshine!! 2nd Season,Love Live! Sunshine!! Season 2,ラブライブ！サンシャイン!! 第2期,7.58,Slice of Life,"Oct 7, 2017 to Dec 30, 2017",Finished Airing,PG-13 - Teens 13 or older,1443.0,1791,331,544
34974,Aragne no Mushikago,Aragne: Sign of Vermillion,アラーニェの虫籠,4.94,"Fantasy, Horror, Mystery","Aug 18, 2018",Finished Airing,R - 17+ (violence & profanity),12038.0,8001,11,37
34975,Marvel Future Avengers,UNKNOWN,マーベル フューチャー・アベンジャーズ,5.63,Action,"Jul 22, 2017 to Jan 20, 2018",Finished Airing,PG - Children,10354.0,8296,2,7
34978,Nobunaga no Shinobi: Ise Kanegasaki-hen,Ninja Girl & Samurai Master 2nd,信長の忍び~伊勢・金ヶ崎篇~,7.14,Comedy,"Apr 8, 2017 to Sep 30, 2017",Finished Airing,PG-13 - Teens 13 or older,3352.0,5577,40,112
34979,Shounen Ashibe: Go! Go! Goma-chan 2,UNKNOWN,少年アシベ GO！GO！ゴマちゃん,5.87,"Comedy, Slice of Life","Apr 4, 2017 to Feb 13, 2018",Finished Airing,G - All Ages,9435.0,12384,4,6
34982,Roba,The Donkey,驢馬,5.38,Adventure,1930,Finished Airing,G - All Ages,11136.0,15268,1,2
34984,Koi wa Ameagari no You ni,After the Rain,恋は雨上がりのように,7.49,"Drama, Romance","Jan 12, 2018 to Mar 30, 2018",Finished Airing,PG-13 - Teens 13 or older,1747.0,779,968,1216
34992,Byoudoku no Denpa,Diseases Spread,病毒の伝播,5.05,UNKNOWN,1926,Finished Airing,G - All Ages,11878.0,14939,3,8
34993,Namake Gitsune,The Lazy Fox,なまけぎつね,5.11,UNKNOWN,1941,Finished Airing,G - All Ages,11758.0,16081,1,2
34997,Ao no Strada,UNKNOWN,青のストラーダ,5.14,Drama,"Feb 27, 2017 to Mar 13, 2017",Finished Airing,G - All Ages,11701.0,14143,3,7
35006,Happy Party Train,UNKNOWN,HAPPY PARTY TRAIN,7.48,UNKNOWN,"Apr 5, 2017",Finished Airing,G - All Ages,UNKNOWN,6300,57,65
35009,Berserk Recap,UNKNOWN,ベルセルク 第1期ダイジェスト映像,6.02,"Action, Adventure, Drama, Fantasy, Horror","Mar 3, 2017",Finished Airing,R - 17+ (violence & profanity),8729.0,5277,43,186
35011,Yankee Hamster,Delinquent Hamsters,ヤンキーハムスター,6.09,Comedy,"Mar 18, 2013 to Dec 7, 2018",Finished Airing,PG-13 - Teens 13 or older,8444.0,13134,2,2
35015,Ani ni Tsukeru Kusuri wa Nai!,UNKNOWN,兄に付ける薬はない!,7.48,"Comedy, Slice of Life","Apr 7, 2017 to Jun 23, 2017",Finished Airing,PG-13 - Teens 13 or older,1780.0,2003,294,377
35018,Osomatsu-san: Haru no Zenkoku Dai Senbatsu Jouei-sai - Sentou Quiz 2,UNKNOWN,おそ松さん 春の全国大センバツ上映祭 銭湯クイズ2,5.87,Comedy,"Apr 6, 2017",Finished Airing,R - 17+ (violence & profanity),9423.0,11405,1,1
35044,Tu Bian Ying Xiong Leaf,To Be Heroine,凸变英雄 LEAF,7.0,Comedy,"Apr 14, 2018 to Jul 6, 2018",Finished Airing,PG-13 - Teens 13 or older,3987.0,3577,29,54
35062,Mahoutsukai no Yome,The Ancient Magus' Bride,魔法使いの嫁,8.06,"Drama, Fantasy, Romance","Oct 8, 2017 to Mar 25, 2018",Finished Airing,PG-13 - Teens 13 or older,520.0,179,2293,2966
35063,Dog Days'' Specials,UNKNOWN,ドッグデイズ'' 今週のあらすじ,6.34,"Action, Adventure, Fantasy","Mar 25, 2015 to Aug 26, 2015",Finished Airing,PG-13 - Teens 13 or older,7182.0,9045,2,5
35067,Osomatsu-san 2nd Season,Mr. Osomatsu 2,おそ松さん 第2期,7.6,Comedy,"Oct 3, 2017 to Mar 27, 2018",Finished Airing,R - 17+ (violence & profanity),1381.0,2813,261,167
35069,Sekai no Yami Zukan,The World YAMIZUKAN,世界の闇図鑑,4.69,"Horror, Supernatural","Apr 3, 2017 to Jun 26, 2017",Finished Airing,R - 17+ (violence & profanity),12328.0,4305,73,89
35072,Boruto: Jump Festa 2016 Special,UNKNOWN,BORUTOジャンプフェスタ 2016,6.14,"Action, Adventure, Fantasy","Nov 27, 2016",Finished Airing,PG-13 - Teens 13 or older,8154.0,5109,64,78
35073,Overlord II,Overlord II,オーバーロードⅡ,7.76,"Action, Adventure, Fantasy","Jan 9, 2018 to Apr 3, 2018",Finished Airing,R - 17+ (violence & profanity),1006.0,151,675,4381
35075,Hoozuki no Reitetsu 2nd Season,Hozuki's Coolheadedness 2,鬼灯の冷徹 第弐期,7.88,"Comedy, Fantasy","Oct 8, 2017 to Dec 31, 2017",Finished Airing,PG-13 - Teens 13 or older,766.0,3054,369,338
35076,Juuni Taisen,Juni Taisen: Zodiac War,十二大戦,6.54,Action,"Oct 3, 2017 to Dec 19, 2017",Finished Airing,R - 17+ (violence & profanity),6130.0,803,760,1833
